index,time,xrsa,xrsb,xrsa_quality,xrsb_quality,sec_from_start
13773,2002-07-23 11:28:39,6.975903e-08,2.8165573e-06,0,0,41319.0
13774,2002-07-23 11:28:42,6.883075e-08,2.8196428e-06,0,0,41322.0
13775,2002-07-23 11:28:45,6.929423e-08,2.8388e-06,0,0,41325.0
13776,2002-07-23 11:28:48,6.606863e-08,2.8597144e-06,0,0,41328.0
13777,2002-07-23 11:28:51,6.921221e-08,2.8917145e-06,0,0,41331.0
13778,2002-07-23 11:28:54,6.6133694e-08,2.8185573e-06,0,0,41334.0
13779,2002-07-23 11:28:57,6.5429404e-08,2.8153e-06,0,0,41337.0
13780,2002-07-23 11:29:00,6.757404e-08,2.8333002e-06,0,0,41340.0
13781,2002-07-23 11:29:03,6.687997e-08,2.8895145e-06,0,0,41343.0
13782,2002-07-23 11:29:06,6.4720346e-08,2.7768715e-06,0,0,41346.0
13783,2002-07-23 11:29:09,6.7956655e-08,2.8483857e-06,0,0,41349.0
13784,2002-07-23 11:29:12,6.470866e-08,2.8243858e-06,0,0,41352.0
13785,2002-07-23 11:29:15,6.640233e-08,2.8856286e-06,0,0,41355.0
13786,2002-07-23 11:29:18,6.59512e-08,2.8149286e-06,0,0,41358.0
13787,2002-07-23 11:29:21,6.618788e-08,2.812957e-06,0,0,41361.0
13788,2002-07-23 11:29:24,6.6330685e-08,2.8273716e-06,0,0,41364.0
13789,2002-07-23 11:29:27,6.610388e-08,2.7927285e-06,0,0,41367.0
13790,2002-07-23 11:29:30,6.607884e-08,2.7542858e-06,0,0,41370.0
13791,2002-07-23 11:29:33,6.45283e-08,2.774086e-06,0,0,41373.0
13792,2002-07-23 11:29:36,6.4451385e-08,2.8333288e-06,0,0,41376.0
13793,2002-07-23 11:29:39,6.32907e-08,2.7805572e-06,0,0,41379.0
13794,2002-07-23 11:29:42,6.427696e-08,2.7793142e-06,0,0,41382.0
13795,2002-07-23 11:29:45,6.4128564e-08,2.7599858e-06,0,0,41385.0
13796,2002-07-23 11:29:48,6.251823e-08,2.7606857e-06,0,0,41388.0
13797,2002-07-23 11:29:51,6.418012e-08,2.7972858e-06,0,0,41391.0
13798,2002-07-23 11:29:54,6.3361696e-08,2.7466715e-06,0,0,41394.0
13799,2002-07-23 11:29:57,6.494303e-08,2.7788428e-06,0,0,41397.0
13800,2002-07-23 11:30:00,6.222407e-08,2.8662287e-06,0,0,41400.0
13801,2002-07-23 11:30:03,6.4960496e-08,2.7308572e-06,0,0,41403.0
13802,2002-07-23 11:30:06,6.390094e-08,2.747914e-06,0,0,41406.0
13803,2002-07-23 11:30:09,6.599238e-08,2.7469143e-06,0,0,41409.0
13804,2002-07-23 11:30:12,6.289985e-08,2.7148715e-06,0,0,41412.0
13805,2002-07-23 11:30:15,6.31255e-08,2.7814144e-06,0,0,41415.0
13806,2002-07-23 11:30:18,6.272296e-08,2.777586e-06,0,0,41418.0
13807,2002-07-23 11:30:21,6.1719085e-08,2.8336285e-06,0,0,41421.0
13808,2002-07-23 11:30:24,6.2801035e-08,2.7823285e-06,0,0,41424.0
13809,2002-07-23 11:30:27,6.2329974e-08,2.781143e-06,0,0,41427.0
13810,2002-07-23 11:30:30,6.3076584e-08,2.7165713e-06,0,0,41430.0
13811,2002-07-23 11:30:33,6.0343126e-08,2.7354856e-06,0,0,41433.0
13812,2002-07-23 11:30:36,5.912974e-08,2.737e-06,0,0,41436.0
13813,2002-07-23 11:30:39,6.075292e-08,2.6899572e-06,0,0,41439.0
13814,2002-07-23 11:30:42,5.9628135e-08,2.7437857e-06,0,0,41442.0
13815,2002-07-23 11:30:45,6.013626e-08,2.7619715e-06,0,0,41445.0
13816,2002-07-23 11:30:48,6.2245476e-08,2.7427284e-06,0,0,41448.0
13817,2002-07-23 11:30:51,6.193484e-08,2.7162428e-06,0,0,41451.0
13818,2002-07-23 11:30:54,6.0318754e-08,2.6736857e-06,0,0,41454.0
13819,2002-07-23 11:30:57,6.316948e-08,2.6959858e-06,0,0,41457.0
13820,2002-07-23 11:31:00,6.173572e-08,2.7298142e-06,0,0,41460.0
13821,2002-07-23 11:31:03,6.014037e-08,2.7124715e-06,0,0,41463.0
13822,2002-07-23 11:31:06,6.122974e-08,2.7299286e-06,0,0,41466.0
13823,2002-07-23 11:31:09,6.231383e-08,2.7630858e-06,0,0,41469.0
13824,2002-07-23 11:31:12,5.980388e-08,2.6917858e-06,0,0,41472.0
13825,2002-07-23 11:31:15,5.9045902e-08,2.6742143e-06,0,0,41475.0
13826,2002-07-23 11:31:18,5.984242e-08,2.6776142e-06,0,0,41478.0
13827,2002-07-23 11:31:21,5.9708675e-08,2.7465571e-06,0,0,41481.0
13828,2002-07-23 11:31:24,5.8968823e-08,2.6925572e-06,0,0,41484.0
13829,2002-07-23 11:31:27,5.850995e-08,2.6934572e-06,0,0,41487.0
13830,2002-07-23 11:31:30,5.9159056e-08,2.7253427e-06,0,0,41490.0
13831,2002-07-23 11:31:33,6.006642e-08,2.7340714e-06,0,0,41493.0
13832,2002-07-23 11:31:36,5.8399596e-08,2.6295857e-06,0,0,41496.0
13833,2002-07-23 11:31:39,5.886423e-08,2.747e-06,0,0,41499.0
13834,2002-07-23 11:31:42,5.730677e-08,2.6906714e-06,0,0,41502.0
13835,2002-07-23 11:31:45,5.7419104e-08,2.7292285e-06,0,0,41505.0
13836,2002-07-23 11:31:48,5.6952327e-08,2.6939572e-06,0,0,41508.0
13837,2002-07-23 11:31:51,5.912463e-08,2.6769858e-06,0,0,41511.0
13838,2002-07-23 11:31:54,5.811334e-08,2.6120285e-06,0,0,41514.0
13839,2002-07-23 11:31:57,5.7809952e-08,2.5689858e-06,0,0,41517.0
13840,2002-07-23 11:32:00,5.622251e-08,2.6541572e-06,0,0,41520.0
13841,2002-07-23 11:32:03,5.8507972e-08,2.634357e-06,0,0,41523.0
13842,2002-07-23 11:32:06,5.536374e-08,2.7421142e-06,0,0,41526.0
13843,2002-07-23 11:32:09,5.747247e-08,2.6764428e-06,0,0,41529.0
13844,2002-07-23 11:32:12,5.6396114e-08,2.6277714e-06,0,0,41532.0
13845,2002-07-23 11:32:15,5.7145364e-08,2.706843e-06,0,0,41535.0
13846,2002-07-23 11:32:18,5.5725433e-08,2.6092857e-06,0,0,41538.0
13847,2002-07-23 11:32:21,5.6558683e-08,2.693757e-06,0,0,41541.0
13848,2002-07-23 11:32:24,5.5536187e-08,2.6608286e-06,0,0,41544.0
13849,2002-07-23 11:32:27,5.645228e-08,2.6458285e-06,0,0,41547.0
13850,2002-07-23 11:32:30,5.4832565e-08,2.6411572e-06,0,0,41550.0
13851,2002-07-23 11:32:33,5.5291434e-08,2.6290143e-06,0,0,41553.0
13852,2002-07-23 11:32:36,5.5082587e-08,2.6527143e-06,0,0,41556.0
13853,2002-07-23 11:32:39,5.3296024e-08,2.6591288e-06,0,0,41559.0
13854,2002-07-23 11:32:42,5.5897882e-08,2.6288428e-06,0,0,41562.0
13855,2002-07-23 11:32:45,5.354094e-08,2.5715285e-06,0,0,41565.0
13856,2002-07-23 11:32:48,5.8033454e-08,2.5590857e-06,0,0,41568.0
13857,2002-07-23 11:32:51,5.1639244e-08,2.5897714e-06,0,0,41571.0
13858,2002-07-23 11:32:54,5.5403106e-08,2.5367572e-06,0,0,41574.0
13859,2002-07-23 11:32:57,5.214621e-08,2.6621142e-06,0,0,41577.0
13860,2002-07-23 11:33:00,5.3267197e-08,2.5342858e-06,0,0,41580.0
13861,2002-07-23 11:33:03,5.267903e-08,2.569743e-06,0,0,41583.0
13862,2002-07-23 11:33:06,5.3202303e-08,2.656257e-06,0,0,41586.0
13863,2002-07-23 11:33:09,5.3451668e-08,2.5730715e-06,0,0,41589.0
13864,2002-07-23 11:33:12,5.322948e-08,2.6073142e-06,0,0,41592.0
13865,2002-07-23 11:33:15,5.25588e-08,2.557557e-06,0,0,41595.0
13866,2002-07-23 11:33:18,5.1600374e-08,2.5941715e-06,0,0,41598.0
13867,2002-07-23 11:33:21,5.270489e-08,2.6083571e-06,0,0,41601.0
13868,2002-07-23 11:33:24,5.2710657e-08,2.6520715e-06,0,0,41604.0
13869,2002-07-23 11:33:27,5.2457008e-08,2.5225572e-06,0,0,41607.0
13870,2002-07-23 11:33:30,5.16796e-08,2.5672143e-06,0,0,41610.0
13871,2002-07-23 11:33:33,5.112849e-08,2.573743e-06,0,0,41613.0
13872,2002-07-23 11:33:36,5.3181548e-08,2.6250143e-06,0,0,41616.0
13873,2002-07-23 11:33:39,5.0622845e-08,2.5797858e-06,0,0,41619.0
13874,2002-07-23 11:33:42,5.144522e-08,2.5346285e-06,0,0,41622.0
13875,2002-07-23 11:33:45,4.95287e-08,2.6108144e-06,0,0,41625.0
13876,2002-07-23 11:33:48,5.002101e-08,2.5694e-06,0,0,41628.0
13877,2002-07-23 11:33:51,5.1953336e-08,2.5385143e-06,0,0,41631.0
13878,2002-07-23 11:33:54,5.0488612e-08,2.6061e-06,0,0,41634.0
13879,2002-07-23 11:33:57,5.2691885e-08,2.572343e-06,0,0,41637.0
13880,2002-07-23 11:34:00,5.2003905e-08,2.5193e-06,0,0,41640.0
13881,2002-07-23 11:34:03,5.1081052e-08,2.5675859e-06,0,0,41643.0
13882,2002-07-23 11:34:06,5.3325667e-08,2.4857e-06,0,0,41646.0
13883,2002-07-23 11:34:09,5.1505836e-08,2.5919858e-06,0,0,41649.0
13884,2002-07-23 11:34:12,4.9394636e-08,2.5745144e-06,0,0,41652.0
13885,2002-07-23 11:34:15,4.9126168e-08,2.4847857e-06,0,0,41655.0
13886,2002-07-23 11:34:18,4.99599e-08,2.5542286e-06,0,0,41658.0
13887,2002-07-23 11:34:21,4.962654e-08,2.5418572e-06,0,0,41661.0
13888,2002-07-23 11:34:24,5.1522797e-08,2.5755e-06,0,0,41664.0
13889,2002-07-23 11:34:27,4.8223246e-08,2.569643e-06,0,0,41667.0
13890,2002-07-23 11:34:30,4.8956352e-08,2.5506e-06,0,0,41670.0
13891,2002-07-23 11:34:33,4.9765713e-08,2.5523143e-06,0,0,41673.0
13892,2002-07-23 11:34:36,4.7344376e-08,2.5904715e-06,0,0,41676.0
13893,2002-07-23 11:34:39,4.6886164e-08,2.5205143e-06,0,0,41679.0
13894,2002-07-23 11:34:42,4.7334986e-08,2.5541287e-06,0,0,41682.0
13895,2002-07-23 11:34:45,5.1757834e-08,2.5098e-06,0,0,41685.0
13896,2002-07-23 11:34:48,5.0104518e-08,2.5282857e-06,0,0,41688.0
13897,2002-07-23 11:34:51,4.8953552e-08,2.4768572e-06,0,0,41691.0
13898,2002-07-23 11:34:54,4.8269037e-08,2.4511571e-06,0,0,41694.0
13899,2002-07-23 11:34:57,4.566701e-08,2.4844e-06,0,0,41697.0
13900,2002-07-23 11:35:00,4.687035e-08,2.5207714e-06,0,0,41700.0
13901,2002-07-23 11:35:03,4.6763457e-08,2.5353716e-06,0,0,41703.0
13902,2002-07-23 11:35:06,4.9691433e-08,2.4968429e-06,0,0,41706.0
13903,2002-07-23 11:35:09,4.8792796e-08,2.489343e-06,0,0,41709.0
13904,2002-07-23 11:35:12,4.8801528e-08,2.4809e-06,0,0,41712.0
13905,2002-07-23 11:35:15,4.5228397e-08,2.5106858e-06,0,0,41715.0
13906,2002-07-23 11:35:18,4.8880256e-08,2.4133e-06,0,0,41718.0
13907,2002-07-23 11:35:21,4.633539e-08,2.5205002e-06,0,0,41721.0
13908,2002-07-23 11:35:24,4.7479595e-08,2.452043e-06,0,0,41724.0
13909,2002-07-23 11:35:27,4.7452588e-08,2.475543e-06,0,0,41727.0
13910,2002-07-23 11:35:30,4.559174e-08,2.4836713e-06,0,0,41730.0
13911,2002-07-23 11:35:33,4.5926914e-08,2.4030287e-06,0,0,41733.0
13912,2002-07-23 11:35:36,4.5384542e-08,2.5075e-06,0,0,41736.0
13913,2002-07-23 11:35:39,4.7400047e-08,2.5009572e-06,0,0,41739.0
13914,2002-07-23 11:35:42,4.5813433e-08,2.4509e-06,0,0,41742.0
13915,2002-07-23 11:35:45,4.6291248e-08,2.4720143e-06,0,0,41745.0
13916,2002-07-23 11:35:48,4.547628e-08,2.4294573e-06,0,0,41748.0
13917,2002-07-23 11:35:51,4.557988e-08,2.5167285e-06,0,0,41751.0
13918,2002-07-23 11:35:54,4.6392536e-08,2.5066715e-06,0,0,41754.0
13919,2002-07-23 11:35:57,4.5726964e-08,2.4530143e-06,0,0,41757.0
13920,2002-07-23 11:36:00,4.53404e-08,2.454157e-06,0,0,41760.0
13921,2002-07-23 11:36:03,4.5276824e-08,2.4338428e-06,0,0,41763.0
13922,2002-07-23 11:36:06,4.5302023e-08,2.4526144e-06,0,0,41766.0
13923,2002-07-23 11:36:09,4.5743107e-08,2.4015571e-06,0,0,41769.0
13924,2002-07-23 11:36:12,4.5210445e-08,2.4209858e-06,0,0,41772.0
13925,2002-07-23 11:36:15,4.4446047e-08,2.3407285e-06,0,0,41775.0
13926,2002-07-23 11:36:18,4.5955083e-08,2.501043e-06,0,0,41778.0
13927,2002-07-23 11:36:21,4.5181622e-08,2.4880144e-06,0,0,41781.0
13928,2002-07-23 11:36:24,4.528753e-08,2.5387e-06,0,0,41784.0
13929,2002-07-23 11:36:27,4.6826045e-08,2.4694857e-06,0,0,41787.0
13930,2002-07-23 11:36:30,4.5877506e-08,2.4526857e-06,0,0,41790.0
13931,2002-07-23 11:36:33,4.788774e-08,2.5040429e-06,0,0,41793.0
13932,2002-07-23 11:36:36,4.5691056e-08,2.4230428e-06,0,0,41796.0
13933,2002-07-23 11:36:39,4.421974e-08,2.4286144e-06,0,0,41799.0
13934,2002-07-23 11:36:42,4.6232444e-08,2.426343e-06,0,0,41802.0
13935,2002-07-23 11:36:45,4.4761784e-08,2.4496e-06,0,0,41805.0
13936,2002-07-23 11:36:48,4.4233243e-08,2.4522e-06,0,0,41808.0
13937,2002-07-23 11:36:51,4.6545882e-08,2.5106e-06,0,0,41811.0
13938,2002-07-23 11:36:54,4.5976495e-08,2.4490143e-06,0,0,41814.0
13939,2002-07-23 11:36:57,4.5705715e-08,2.4648143e-06,0,0,41817.0
13940,2002-07-23 11:37:00,4.4652417e-08,2.4286287e-06,0,0,41820.0
13941,2002-07-23 11:37:03,4.4883503e-08,2.485857e-06,0,0,41823.0
13942,2002-07-23 11:37:06,4.4728516e-08,2.3784714e-06,0,0,41826.0
13943,2002-07-23 11:37:09,4.4191243e-08,2.4494573e-06,0,0,41829.0
13944,2002-07-23 11:37:12,4.453515e-08,2.4666142e-06,0,0,41832.0
13945,2002-07-23 11:37:15,4.4347388e-08,2.429143e-06,0,0,41835.0
13946,2002-07-23 11:37:18,4.5711314e-08,2.4862857e-06,0,0,41838.0
13947,2002-07-23 11:37:21,4.4122398e-08,2.3569e-06,0,0,41841.0
13948,2002-07-23 11:37:24,4.4135906e-08,2.4831716e-06,0,0,41844.0
13949,2002-07-23 11:37:27,4.477216e-08,2.3637572e-06,0,0,41847.0
13950,2002-07-23 11:37:30,4.4733458e-08,2.434657e-06,0,0,41850.0
13951,2002-07-23 11:37:33,4.4730328e-08,2.4846859e-06,0,0,41853.0
13952,2002-07-23 11:37:36,4.6277577e-08,2.3615e-06,0,0,41856.0
13953,2002-07-23 11:37:39,4.5058915e-08,2.4010715e-06,0,0,41859.0
13954,2002-07-23 11:37:42,4.351381e-08,2.4579572e-06,0,0,41862.0
13955,2002-07-23 11:37:45,4.4813174e-08,2.4013143e-06,0,0,41865.0
13956,2002-07-23 11:37:48,4.4179878e-08,2.3800144e-06,0,0,41868.0
13957,2002-07-23 11:37:51,4.3690047e-08,2.3811285e-06,0,0,41871.0
13958,2002-07-23 11:37:54,4.373616e-08,2.3954428e-06,0,0,41874.0
13959,2002-07-23 11:37:57,4.3542304e-08,2.4386143e-06,0,0,41877.0
13960,2002-07-23 11:38:00,4.4441762e-08,2.4446285e-06,0,0,41880.0
13961,2002-07-23 11:38:03,4.4712046e-08,2.4279573e-06,0,0,41883.0
13962,2002-07-23 11:38:06,4.4171152e-08,2.407543e-06,0,0,41886.0
13963,2002-07-23 11:38:09,4.324089e-08,2.3628e-06,0,0,41889.0
13964,2002-07-23 11:38:12,4.3156565e-08,2.3296143e-06,0,0,41892.0
13965,2002-07-23 11:38:15,4.4097032e-08,2.3620428e-06,0,0,41895.0
13966,2002-07-23 11:38:18,4.3322586e-08,2.3343573e-06,0,0,41898.0
13967,2002-07-23 11:38:21,4.3225572e-08,2.3615858e-06,0,0,41901.0
13968,2002-07-23 11:38:24,4.266327e-08,2.3212572e-06,0,0,41904.0
13969,2002-07-23 11:38:27,4.3955552e-08,2.3786145e-06,0,0,41907.0
13970,2002-07-23 11:38:30,4.412174e-08,2.4472859e-06,0,0,41910.0
13971,2002-07-23 11:38:33,4.3150138e-08,2.4160142e-06,0,0,41913.0
13972,2002-07-23 11:38:36,4.3864798e-08,2.3809428e-06,0,0,41916.0
13973,2002-07-23 11:38:39,4.4058986e-08,2.4459857e-06,0,0,41919.0
13974,2002-07-23 11:38:42,4.510981e-08,2.4026428e-06,0,0,41922.0
13975,2002-07-23 11:38:45,4.5277975e-08,2.4114e-06,0,0,41925.0
13976,2002-07-23 11:38:48,4.5382894e-08,2.419943e-06,0,0,41928.0
13977,2002-07-23 11:38:51,4.4840018e-08,2.3844286e-06,0,0,41931.0
13978,2002-07-23 11:38:54,4.315327e-08,2.3990285e-06,0,0,41934.0
13979,2002-07-23 11:38:57,4.170188e-08,2.3294142e-06,0,0,41937.0
13980,2002-07-23 11:39:00,4.2850704e-08,2.4081428e-06,0,0,41940.0
13981,2002-07-23 11:39:03,4.1602398e-08,2.3892287e-06,0,0,41943.0
13982,2002-07-23 11:39:06,4.184682e-08,2.3627858e-06,0,0,41946.0
13983,2002-07-23 11:39:09,4.0758774e-08,2.3289e-06,0,0,41949.0
13984,2002-07-23 11:39:12,4.048882e-08,2.364943e-06,0,0,41952.0
13985,2002-07-23 11:39:15,3.99611e-08,2.3820714e-06,0,0,41955.0
13986,2002-07-23 11:39:18,3.8870095e-08,2.3294715e-06,0,0,41958.0
13987,2002-07-23 11:39:21,4.029085e-08,2.344057e-06,0,0,41961.0
13988,2002-07-23 11:39:24,3.8913242e-08,2.3238429e-06,0,0,41964.0
13989,2002-07-23 11:39:27,3.869962e-08,2.3401858e-06,0,0,41967.0
13990,2002-07-23 11:39:30,3.8583998e-08,2.3017428e-06,0,0,41970.0
13991,2002-07-23 11:39:33,4.051715e-08,2.364943e-06,0,0,41973.0
13992,2002-07-23 11:39:36,3.9416257e-08,2.363843e-06,0,0,41976.0
13993,2002-07-23 11:39:39,3.9041225e-08,2.3628572e-06,0,0,41979.0
13994,2002-07-23 11:39:42,3.890929e-08,2.3470573e-06,0,0,41982.0
13995,2002-07-23 11:39:45,3.9685716e-08,2.351643e-06,0,0,41985.0
13996,2002-07-23 11:39:48,3.870588e-08,2.2976715e-06,0,0,41988.0
13997,2002-07-23 11:39:51,3.9348727e-08,2.3346429e-06,0,0,41991.0
13998,2002-07-23 11:39:54,3.7196518e-08,2.3101143e-06,0,0,41994.0
13999,2002-07-23 11:39:57,3.839376e-08,2.3302e-06,0,0,41997.0
14000,2002-07-23 11:40:00,3.998729e-08,2.346043e-06,0,0,42000.0
14001,2002-07-23 11:40:03,3.8827597e-08,2.325e-06,0,0,42003.0
14002,2002-07-23 11:40:06,3.8145224e-08,2.2733716e-06,0,0,42006.0
14003,2002-07-23 11:40:09,3.804146e-08,2.2981428e-06,0,0,42009.0
14004,2002-07-23 11:40:12,3.6227387e-08,2.2266001e-06,0,0,42012.0
14005,2002-07-23 11:40:15,3.8287528e-08,2.2536856e-06,0,0,42015.0
14006,2002-07-23 11:40:18,3.8863668e-08,2.2965e-06,0,0,42018.0
14007,2002-07-23 11:40:21,3.79316e-08,2.3313144e-06,0,0,42021.0
14008,2002-07-23 11:40:24,3.729929e-08,2.3124e-06,0,0,42024.0
14009,2002-07-23 11:40:27,3.828308e-08,2.2919144e-06,0,0,42027.0
14010,2002-07-23 11:40:30,3.5518493e-08,2.236043e-06,0,0,42030.0
14011,2002-07-23 11:40:33,3.791315e-08,2.2960999e-06,0,0,42033.0
14012,2002-07-23 11:40:36,3.5416374e-08,2.2263428e-06,0,0,42036.0
14013,2002-07-23 11:40:39,3.8356212e-08,2.2557285e-06,0,0,42039.0
14014,2002-07-23 11:40:42,3.679793e-08,2.2952142e-06,0,0,42042.0
14015,2002-07-23 11:40:45,3.880569e-08,2.2956287e-06,0,0,42045.0
14016,2002-07-23 11:40:48,3.5964845e-08,2.283543e-06,0,0,42048.0
14017,2002-07-23 11:40:51,3.7413766e-08,2.2552e-06,0,0,42051.0
14018,2002-07-23 11:40:54,3.324934e-08,2.2822142e-06,0,0,42054.0
14019,2002-07-23 11:40:57,3.706261e-08,2.2505285e-06,0,0,42057.0
14020,2002-07-23 11:41:00,3.6787714e-08,2.209043e-06,0,0,42060.0
14021,2002-07-23 11:41:03,3.839376e-08,2.2425143e-06,0,0,42063.0
14022,2002-07-23 11:41:06,3.5182822e-08,2.2599143e-06,0,0,42066.0
14023,2002-07-23 11:41:09,3.8408587e-08,2.2523714e-06,0,0,42069.0
14024,2002-07-23 11:41:12,3.6122795e-08,2.298057e-06,0,0,42072.0
14025,2002-07-23 11:41:15,3.7727034e-08,2.3196858e-06,0,0,42075.0
14026,2002-07-23 11:41:18,3.7733127e-08,2.2841143e-06,0,0,42078.0
14027,2002-07-23 11:41:21,3.67444e-08,2.2939857e-06,0,0,42081.0
14028,2002-07-23 11:41:24,3.416115e-08,2.226e-06,0,0,42084.0
14029,2002-07-23 11:41:27,3.7221387e-08,2.2169143e-06,0,0,42087.0
14030,2002-07-23 11:41:30,3.562325e-08,2.2831143e-06,0,0,42090.0
14031,2002-07-23 11:41:33,3.5439765e-08,2.2167144e-06,0,0,42093.0
14032,2002-07-23 11:41:36,3.7360397e-08,2.3235427e-06,0,0,42096.0
14033,2002-07-23 11:41:39,3.896397e-08,2.2364572e-06,0,0,42099.0
14034,2002-07-23 11:41:42,3.935367e-08,2.2778142e-06,0,0,42102.0
14035,2002-07-23 11:41:45,3.785221e-08,2.2603715e-06,0,0,42105.0
14036,2002-07-23 11:41:48,3.8318987e-08,2.2518143e-06,0,0,42108.0
14037,2002-07-23 11:41:51,3.987084e-08,2.3141286e-06,0,0,42111.0
14038,2002-07-23 11:41:54,3.875793e-08,2.2506858e-06,0,0,42114.0
14039,2002-07-23 11:41:57,3.9315786e-08,2.2965714e-06,0,0,42117.0
14040,2002-07-23 11:42:00,3.7906233e-08,2.3306857e-06,0,0,42120.0
14041,2002-07-23 11:42:03,3.7938023e-08,2.2900572e-06,0,0,42123.0
14042,2002-07-23 11:42:06,3.7855667e-08,2.260543e-06,0,0,42126.0
14043,2002-07-23 11:42:09,3.9456282e-08,2.3132573e-06,0,0,42129.0
14044,2002-07-23 11:42:12,3.840875e-08,2.3487714e-06,0,0,42132.0
14045,2002-07-23 11:42:15,3.9849596e-08,2.3173286e-06,0,0,42135.0
14046,2002-07-23 11:42:18,3.6749835e-08,2.2783859e-06,0,0,42138.0
14047,2002-07-23 11:42:21,3.8244703e-08,2.292457e-06,0,0,42141.0
14048,2002-07-23 11:42:24,3.573393e-08,2.2085571e-06,0,0,42144.0
14049,2002-07-23 11:42:27,3.5717125e-08,2.2602715e-06,0,0,42147.0
14050,2002-07-23 11:42:30,3.6114894e-08,2.3131859e-06,0,0,42150.0
14051,2002-07-23 11:42:33,3.706788e-08,2.265757e-06,0,0,42153.0
14052,2002-07-23 11:42:36,3.4532068e-08,2.3079285e-06,0,0,42156.0
14053,2002-07-23 11:42:39,3.4916162e-08,2.2772572e-06,0,0,42159.0
14054,2002-07-23 11:42:42,3.5172445e-08,2.2798142e-06,0,0,42162.0
14055,2002-07-23 11:42:45,3.5320518e-08,2.3348287e-06,0,0,42165.0
14056,2002-07-23 11:42:48,3.366868e-08,2.2413142e-06,0,0,42168.0
14057,2002-07-23 11:42:51,3.35776e-08,2.2102572e-06,0,0,42171.0
14058,2002-07-23 11:42:54,3.5819742e-08,2.2251713e-06,0,0,42174.0
14059,2002-07-23 11:42:57,3.4244987e-08,2.2158285e-06,0,0,42177.0
14060,2002-07-23 11:43:00,3.6793974e-08,2.1527428e-06,0,0,42180.0
14061,2002-07-23 11:43:03,3.567167e-08,2.235057e-06,0,0,42183.0
14062,2002-07-23 11:43:06,3.2549835e-08,2.1415715e-06,0,0,42186.0
14063,2002-07-23 11:43:09,3.4603715e-08,2.1730857e-06,0,0,42189.0
14064,2002-07-23 11:43:12,3.355108e-08,2.2250858e-06,0,0,42192.0
14065,2002-07-23 11:43:15,3.2428446e-08,2.1852286e-06,0,0,42195.0
14066,2002-07-23 11:43:18,3.2285975e-08,2.1695143e-06,0,0,42198.0
14067,2002-07-23 11:43:21,3.106534e-08,2.2362715e-06,0,0,42201.0
14068,2002-07-23 11:43:24,3.268012e-08,2.2184001e-06,0,0,42204.0
14069,2002-07-23 11:43:27,3.34516e-08,2.2098e-06,0,0,42207.0
14070,2002-07-23 11:43:30,3.1941408e-08,2.2085e-06,0,0,42210.0
14071,2002-07-23 11:43:33,3.1488963e-08,2.1902285e-06,0,0,42213.0
14072,2002-07-23 11:43:36,3.4346282e-08,2.2133859e-06,0,0,42216.0
14073,2002-07-23 11:43:39,3.229536e-08,2.1411856e-06,0,0,42219.0
14074,2002-07-23 11:43:42,3.2326824e-08,2.1526857e-06,0,0,42222.0
14075,2002-07-23 11:43:45,3.141913e-08,2.2128716e-06,0,0,42225.0
14076,2002-07-23 11:43:48,3.22532e-08,2.1585429e-06,0,0,42228.0
14077,2002-07-23 11:43:51,3.207713e-08,2.1721714e-06,0,0,42231.0
14078,2002-07-23 11:43:54,3.0962397e-08,2.1918572e-06,0,0,42234.0
14079,2002-07-23 11:43:57,3.1522067e-08,2.158143e-06,0,0,42237.0
14080,2002-07-23 11:44:00,3.1487975e-08,2.1391286e-06,0,0,42240.0
14081,2002-07-23 11:44:03,3.1665202e-08,2.2156714e-06,0,0,42243.0
14082,2002-07-23 11:44:06,3.1206493e-08,2.1160429e-06,0,0,42246.0
14083,2002-07-23 11:44:09,3.0890092e-08,2.1073859e-06,0,0,42249.0
14084,2002-07-23 11:44:12,3.2065103e-08,2.1580142e-06,0,0,42252.0
14085,2002-07-23 11:44:15,3.0431224e-08,2.1747285e-06,0,0,42255.0
14086,2002-07-23 11:44:18,3.154875e-08,2.1243143e-06,0,0,42258.0
14087,2002-07-23 11:44:21,3.260155e-08,2.1081e-06,0,0,42261.0
14088,2002-07-23 11:44:24,2.985986e-08,2.1306714e-06,0,0,42264.0
14089,2002-07-23 11:44:27,3.0003317e-08,2.1503429e-06,0,0,42267.0
14090,2002-07-23 11:44:30,3.3145906e-08,2.1493572e-06,0,0,42270.0
14091,2002-07-23 11:44:33,2.9837953e-08,2.1079572e-06,0,0,42273.0
14092,2002-07-23 11:44:36,3.0433856e-08,2.1389e-06,0,0,42276.0
14093,2002-07-23 11:44:39,3.1970398e-08,2.1727428e-06,0,0,42279.0
14094,2002-07-23 11:44:42,3.142934e-08,2.1137e-06,0,0,42282.0
14095,2002-07-23 11:44:45,3.173569e-08,2.1510286e-06,0,0,42285.0
14096,2002-07-23 11:44:48,3.091661e-08,2.1601286e-06,0,0,42288.0
14097,2002-07-23 11:44:51,3.224414e-08,2.089557e-06,0,0,42291.0
14098,2002-07-23 11:44:54,3.0276233e-08,2.0899572e-06,0,0,42294.0
14099,2002-07-23 11:44:57,3.0958116e-08,2.1217286e-06,0,0,42297.0
14100,2002-07-23 11:45:00,3.1021855e-08,2.123043e-06,0,0,42300.0
14101,2002-07-23 11:45:03,3.209442e-08,2.1179858e-06,0,0,42303.0
